src,dst
69219,82023
69219,82809
69219,84640
69219,86884
69219,90438
69219,97470
69227,70304
69227,70312
69227,72115
69227,74794
69227,76576
69227,77526
69227,77727
69227,78676
69227,78704
69227,78868
69227,79030
69227,80921
69227,81606
69227,81713
69227,82509
69227,82557
69227,85285
69227,88303
69227,88469
69227,90012
69227,91174
69227,92753
69227,94474
69227,94946
69227,95791
69227,95859
69227,96520
69227,97233
69234,69824
69236,69349
69236,69630
69236,69752
69236,70214
69236,71126
69236,71817
69236,72408
69236,77945
69236,78682
69236,78766
69236,79783
69236,80739
69236,80776
69236,82246
69236,89270
69236,95820
69236,96305
69236,96429
69236,97146
69236,97957
69236,98293
69236,99390
69236,99429
69237,75524
69237,76404
69237,80800
69237,83996
69237,86019
69237,89102
69237,90382
69237,90577
69237,94574
69237,96595
69237,97649
69241,74724
69241,76320
69241,77368
69241,84996
69243,71718
69249,72030
69253,73230
69254,69437
69254,73660
69254,74984
69254,75597
69254,84110
69254,85183
69254,85371
69254,85645
69254,86286
69254,87818
69254,88127
69254,88725
69254,89150
69254,91754
69254,92988
69254,94421
69254,96450
69254,97234
69254,99201
69255,69776
69255,76556
69255,77549
69255,80505
69255,87273
69255,89159
69255,90355
69255,92447
69255,95461
69255,96153
69259,88147
69260,70235
69260,71817
69260,72279
69260,73131
69260,76202
69260,76230
69260,77760
69260,79701
69260,80347
69260,80776
69260,81467
69260,85660
69260,91189
69260,95921
69260,96429
69260,96462
69260,97109
69260,97146
69260,98626
69261,82058
69261,86807
69261,91249
69261,95654
69264,90597
69266,70548
69267,71316
69269,85964
69272,70727
69272,78401
69272,80255
69272,88424
69272,88924
69272,89913
69272,91176
69272,93033
69272,94658
69274,72484
69274,81538
69274,93685
69274,94836
69275,75825
69275,78029
69276,88139
69276,98334
69277,93839
69278,72062
69284,76196
69284,77492
69291,85894
69291,99147
69292,87859
69297,87505
69297,94871
69297,96412
69309,77056
69311,83942
69311,93399
69312,71755
69312,74397
69312,76336
69312,79582
69312,80956
69312,84377
69312,91276
69312,93161
69312,98146
69319,74243
69324,74704
69324,81032
69328,88986
69330,74997
69330,77955
69330,80742
69330,81321
69338,72057
69338,80479
69339,76439
69339,79504
69339,96796
69342,76382
69342,98709
69347,74070
69347,75219
69347,76483
69347,77447
69347,80521
69347,80739
69347,82625
69347,83402
69347,85276
69347,88223
69347,89955
69347,89967
69347,91065
69347,96234
69349,69630
69349,69728
69349,71126
69349,71817
69349,73199
69349,73509
69349,74663
69349,75261
69349,76202
69349,77624
69349,77945
69349,78682
69349,78766
69349,79701
69349,79783
69349,80069
69349,80347
69349,80739
69349,80776
69349,82246
69349,84836
69349,86555
69349,87279
69349,89645
69349,91217
69349,91292
69349,94150
69349,94533
69349,95820
69349,96429
69349,96462
69349,97271
69349,97339
69349,98347
69349,99390
69349,99445
69352,83398
69355,72768
69358,80149
69358,89947
69363,70002
69363,70677
69363,71148
69363,73191
69363,73560
69363,74300
69363,76722
69363,78902
69363,79998
69363,81333
69363,82299
69363,82482
69363,83043
69363,86390
69363,86466
69363,91274
69363,91460
69363,92037
69363,93801
69363,99290
69371,84324
69371,92202
69371,99305
69376,70009
69376,76729
69376,82780
69376,89873
69376,95229
69381,77984
69381,90065
69382,70462
69382,78979
69382,80722
69382,81942
69382,87703
69382,92456
69384,70972
69390,75328
69390,76238
69390,79571
69390,86829
69390,90040
69390,98241
69395,70804
69395,71754
69395,77118
69395,78854
69395,78923
69395,82614
69395,84137
69395,86282
69395,88644
69395,91855
69395,93311
69395,98016
69395,98336
69395,99457
69397,76120
69400,88300
69406,70947
69406,74070
69406,76427
69406,77378
69406,81492
69406,84119
69406,90018
69406,91132
69406,94429
69406,96167
69406,97271
69406,99390
69410,74041
69410,85718
69410,86051
69412,79725
69419,83981
69426,72751
69426,81468
69427,73802
69427,79028
69427,80739
69427,84911
69427,85665
69427,88283
69427,88401
69427,98929
69431,72163
69437,70596
69437,71296
69437,72935
69437,73275
69437,73301
69437,74191
69437,74909
69437,75185
69437,75204
69437,77730
69437,79497
69437,80287
69437,81520
69437,81713
69437,83615
69437,84110
69437,85371
69437,88725
69437,90012
69437,90260
69437,90559
69437,90783
69437,91471
69437,91564
69437,91932
69437,92102
69437,92431
69437,92988
69437,94137
69437,94200
69437,95593
69437,96102
69437,96450
69437,98174
69437,98637
69437,99262
69437,99325
69438,91418
69448,92348
69450,70213
69450,75070
69450,76404
69450,77846
69450,79992
69450,80354
69450,81604
69450,83996
69450,84555
69450,85179
69450,89102
69450,93516
69450,96984
69451,90604
69451,98038
69452,71894
69452,83523
69454,99256
69459,87406
69464,70215
69468,73117
69468,73344
69468,74914
69468,76117
69468,76518
69468,77896
69468,78988
69468,79719
69468,86826
69468,90500
69468,95334
69468,95489
69468,96003
69468,96836
69468,97044
69468,97631
69468,99459
69472,75360
69476,70786
69477,69666
69477,77727
69477,87153
69477,88298
69477,89964
69477,91475
69486,83453
69493,88743
69493,89270
69493,90767
69493,94229
69496,81515
69500,86894
69506,73570
69507,71436
69507,71685
69507,71885
69507,74393
69507,76440
69507,77179
69507,78914
69507,79385
69507,85260
69507,89431
69507,93014
69507,97068
69507,97532
69515,69857
69515,70355
69515,71890
69515,86922
69519,69991
69519,70691
69520,80347
69520,80684
69520,81771
69520,82637
69520,84996
69520,85779
69520,87193
69520,90111
69520,94136
69521,71588
69521,72792
69521,98905
69522,72935
69522,73068
69522,81303
69522,90205
69522,94225
69522,94417
69522,94788
69528,73794
69528,84052
69530,72484
69530,73072
69530,73761
69530,74013
69530,75018
69530,75859
69530,78846
69530,79142
69530,79432
69530,79620
69530,81197
69530,81538
69530,83840
69530,86581
69530,88619
69530,90411
69530,90534
69530,91741
69530,94319
69530,94486
69530,94705
69530,94836
69530,95461
69530,96153
69530,97649
69530,98341
69530,99454
69543,69825
69543,75143
69543,95235
69544,78621
69548,85067
69548,85474
69549,85636
69555,79186
69560,97528
69562,69710
69562,71002
69562,80330
69562,85130
69564,72690
69564,85463
69564,90769
69564,91744
69564,92831
69564,93518
69564,99217
69565,78321
69566,80047
69566,88168
69571,71690
69577,79241
69577,85287
69577,97578
69587,96035
69588,85515
69588,85885
69590,70120
69590,70548
69590,85235
69590,94777
69592,72648
69592,73480
69592,76316
69592,77446
69592,82377
69592,82543
69592,85653
69592,86973
69592,87637
69592,98122
69595,73761
69595,74013
69595,88619
69595,96804
69598,96220
69604,72807
69604,94416
69606,80125
69606,86252
69606,91104
69607,84611
69607,92620
69615,71277
69615,79283
69615,88860
69615,89028
69615,89167
69615,91348
69615,91805
69615,94568
69615,97491
69616,84375
69617,71205
69617,72794
69617,72879
69617,75509
69617,89267
69617,92102
69617,96023
69617,96102
69617,97589
69617,98146
69619,76623
69622,85492
69630,71126
69630,71723
69630,73509
69630,74308
69630,77503
69630,77945
69630,78682
69630,78766
69630,79301
69630,79783
69630,80739
69630,80776
69630,86555
69630,91292
69630,94229
69630,94609
69630,95820
69630,96429
69630,97271
69630,99445
69642,74404
69642,76827
69642,79640
69642,92492
69642,93311
69642,93341
69642,95412
69642,96058
69642,96326
69643,70065
69643,86157
69649,70083
69649,80938
69649,83321
69653,71357
69653,73562
69653,76060
69653,85413
69653,88250
69653,95615
69660,77524
69661,80966
69661,81146
69661,89241
69661,90364
69661,93947
69668,72129
69668,74933
69668,74986
69668,76439
69668,82029
69668,89715
69668,90569
69668,93700
69668,99426
69681,79578
69681,79749
69681,80490
69681,85496
69685,85036
69685,88197
69692,90019
69693,83764
69697,79901
69697,88842
69699,85559
69704,80883
69704,88125
69706,73625
69706,75963
69706,80535
69708,97818
69710,78746
69710,82247
69710,94010
69712,87769
69721,70214
69721,71678
69721,71817
69721,72085
69721,77378
69721,83544
69721,84296
69721,86738
69721,90207
69721,95359
69721,97957
69723,95822
69725,70078
69725,70614
69725,73230
69725,75803
69725,80330
69725,81088
69725,84130
69725,97083
69728,70651
69728,72433
69728,72511
69728,72897
69728,72914
69728,73083
69728,73199
69728,73586
69728,74070
69728,74663
69728,74968
69728,74993
69728,75072
69728,77447
69728,78299
69728,78682
69728,78887
69728,79301
69728,80521
69728,81443
69728,82180
69728,82348
69728,82561
69728,83029
69728,83307
69728,85697
69728,86541
69728,87945
69728,88058
69728,89967
69728,90837
69728,90931
69728,91273
69728,92075
69728,93331
69728,93362
69728,93454
69728,94150
69728,95368
69728,95489
69728,96234
69728,96257
69728,96374
69728,97268
69728,97756
69728,97919
69728,99254
69728,99488
69733,70412
69733,81559
69733,82040
69734,97649
69740,88937
69749,72427
69749,76771
69749,79948
69750,70525
69750,71191
69750,72259
69750,72471
69750,72555
69750,72952
69750,73503
69750,73660
69750,74435
69750,75237
69750,75299
69750,75368
69750,75709
69750,75785
69750,75981
69750,76385
69750,77513
69750,77680
69750,78007
69750,79471
69750,80186
69750,80220
69750,80360
69750,81030
69750,82332
69750,82733
69750,82852
69750,83333
69750,83523
69750,83935
69750,84285
69750,84914
69750,85106
69750,85159
69750,85270
69750,85394
69750,85407
69750,85413
69750,86412
69750,86771
69750,87060
69750,87782
69750,88003
69750,88068
69750,88825
69750,89231
69750,89728
69750,89765
69750,89831
69750,89974
69750,90041
69750,90569
69750,91025
69750,91276
69750,91650
69750,92568
69750,93199
69750,94153
69750,94746
69750,96443
69750,96944
69750,97241
69750,97384
69750,97632
69750,97830
69750,97907
69750,97940
69750,98126
69750,98418
69751,73030
69752,70214
69752,72279
69752,73509
69752,76230
69752,77179
69752,77950
69752,78757
69752,78766
69752,79902
69752,80684
69752,80739
69752,82246
69752,82699
69752,83747
69752,86555
69752,90808
69752,94136
69752,97107
69752,97146
69752,98629
69757,91920
69759,69814
69759,70582
69759,73473
69759,74071
69759,75509
69759,75900
69759,76741
69759,77362
69759,77513
69759,78292
69759,79491
69759,81600
69759,81953
69759,82029
69759,82289
69759,82344
69759,82872
69759,84736
69759,86286
69759,88602
69759,88725
69759,89418
69759,90569
69759,90899
69759,91361
69759,91379
69759,92171
69759,92227
69759,93161
69759,94153
69761,70126
69761,71775
69761,79795
69761,79895
69761,80775
69761,80928
69761,84421
69761,85371
69761,86305
69761,86891
69761,93307
69761,99325
69764,82599
69768,75935
69774,87611
69775,73507
69775,75303
69775,88852
69775,91146
69775,94155
69775,94414
69775,97692
69776,73691
69776,80505
69776,80546
69776,82876
69776,90355
69776,96423
69787,72401
69787,75106
69787,76041
69787,77746
69787,78426
69787,79609
69787,79795
69787,86372
69787,93356
69787,94165
69793,75246
69793,84838
69799,74404
69804,76488
69804,90054
69804,94880
69809,79710
69809,80133
69809,89392
69809,89605
69809,96869
69814,69856
69814,71478
69814,73473
69814,74191
69814,74344
69814,75509
69814,76780
69814,76857
69814,79491
69814,79808
69814,80213
69814,80558
69814,81600
69814,81606
69814,81953
69814,84823
69814,86229
69814,86286
69814,87160
69814,87652
69814,88602
69814,88812
69814,88825
69814,88848
69814,91564
69814,92227
69814,95206
69814,95229
69814,95791
69814,96450
69814,97954
69814,99345
69818,78879
69818,86738
69818,88553
69818,88743
69818,91378
69822,82717
69825,76986
69825,78233
69825,80301
69825,83820
69825,89159
69825,90355
69825,91987
69826,76541
69826,82093
69830,81033
69831,80139
69831,83893
69833,76192
69833,78781
69834,70874
69834,78060
69834,81695
69834,84657
69834,90434
69834,90495
69834,93813
69835,70820
69835,71148
69835,71380
69835,72018
69835,72631
69835,76491
69835,78798
69835,80935
69835,82299
69835,83500
69835,83779
69835,84429
69835,84524
69835,90001
69835,91274
69835,93801
69835,94033
69839,86362
69847,78687
69849,83962
69849,87411
69853,71401
69853,90364
69853,97622
69853,97856
69853,99341
69856,70312
69856,72552
69856,72623
69856,74191
69856,76722
69856,77921
69856,78099
69856,80558
69856,81600
69856,81765
69856,81953
69856,82632
69856,82733
69856,83828
69856,86286
69856,88848
69856,92732
69856,93199
69856,93801
69856,95206
69856,95229
69856,95859
69856,99290
69857,70355
69857,71890
69857,77191
69857,79736
69857,86922
69859,71674
69859,85718
69867,73492
69867,78629
69867,84829
69868,81528
69868,95140
69876,73869
69876,92797
69880,77446
69880,93401
69882,98039
69884,85441
69884,94892
69885,79029
69890,91765
69890,95352
69900,84495
69900,89371
69900,98665
69901,76945
69901,86837
69901,89247
69901,93712
69901,95916
69903,72618
69903,83401
69912,87138
69914,85130
69914,96768
69916,89998
69916,95461
69916,95749
69916,97682
69920,74601
69923,90405
69923,93706
69925,75709
69925,81665
69927,75415
69929,88585
69929,95667
69938,71882
69938,72484
69938,74013
69938,74506
69938,74806
69938,75890
69938,76323
69938,79992
69938,80143
69938,85805
69938,88619
69938,94836
69938,96076
69942,79353
69942,91598
69942,92230
69942,93220
69942,97709
69943,71068
69943,72769
69943,85978
69943,89217
69943,89950
69943,91471
69943,96102
69943,96325
69948,73328
69948,74070
69948,74588
69948,85155
69948,86837
69948,92242
69948,95421
69952,91339
69956,90422
69956,96077
69956,96844
69956,98564
69957,70834
69957,81649
69957,93304
69960,83597
69964,92297
69965,95061
69970,74704
69970,79091
69975,90719
69981,70886
69981,78539
69983,84671
69984,70093
69984,73802
69984,75105
69984,78578
69984,82220
69984,82401
69984,84820
69984,87306
69984,90068
69984,91180
69984,92337
69984,93351
69984,95522
69984,96966
69987,97441
69991,70691
69994,75504
69996,71678
69996,72251
69996,75024
69996,80195
69996,80657
70001,71685
70001,84864
70001,90892
70002,78406
70002,79999
70002,82872
70002,84705
70002,86390
70002,90252
70009,76729
70009,78704
70009,82780
70009,84003
70013,74962
70013,96346
70014,77808
70016,70367
70016,86937
70021,90705
70022,73520
70022,75337
70027,85210
70032,93771
70033,73889
70033,86524
70033,87129
70036,77316
70036,85730
70037,70246
70037,72484
70037,74391
70037,75561
70037,76323
70037,79142
70037,79948
70037,81538
70053,89975
70060,87107
70065,88812
70069,77640
70069,98478
70070,76225
70071,86365
70074,72515
70074,72691
70074,74183
70074,77325
70074,80371
70074,84657
70076,70497
70076,70794
70076,71059
70076,71685
70076,73199
70076,73285
70076,74070
70076,74663
70076,76029
70076,76346
70076,76427
70076,76483
70076,76691
70076,76792
70076,76945
70076,77939
70076,78305
70076,79235
70076,79902
70076,83140
70076,83178
70076,83307
70076,84125
70076,86526
70076,86555
70076,86829
70076,87138
70076,88233
70076,90808
70076,93331
70076,93710
70076,97919
70077,77446
70077,96578
70078,71402
70078,71894
70078,72807
70078,76682
70078,80330
70078,81088
70078,88969
70083,72415
70083,72666
70083,73860
70083,75963
70083,76323
70083,76565
70083,79620
70083,80143
70083,89808
70083,89967
70083,96337
70083,97001
70083,97044
70083,97387
70083,97604
70083,98341
70093,70810
70093,71309
70093,71337
70093,72486
70093,72548
70093,72669
70093,79719
70093,81189
70093,85132
70093,87274
70093,90438
70093,91180
70093,93112
70093,97470
70093,99146
70095,81240
70095,97224
70097,89407
70097,96424
70106,81530
70107,70311
70107,71191
70107,71205
70107,77989
70107,80193
70107,82029
70107,91333
70107,93118
70107,93989
70108,76349
70108,78165
70108,79801
70112,81733
70112,89616
70115,88410
70120,93784
70124,82628
70124,84513
70124,84945
70124,91915
70124,95674
70126,77879
70126,80928
70126,84316
70126,87203
70130,83981
70142,93014
70143,84142
70145,82281
70153,96311
70154,97434
70158,83204
70158,98298
70167,85515
70172,82800
70172,83735
70172,94459
70172,94530
70172,96916
70177,76172
70177,82974
70180,72753
70180,98202
70181,75016
70181,78150
70181,83102
70183,70439
70184,71357
70184,72129
70184,77654
70184,82313
70184,93170
70184,93176
70184,95615
70188,76026
70188,76698
70192,75897
70192,83958
70198,83742
70202,70661
70202,79859
70213,87211
70213,89102
70214,71126
70214,71817
70214,73509
70214,76230
70214,77179
70214,77378
70214,77945
70214,78766
70214,79176
70214,79701
70214,79783
70214,79902
70214,80347
70214,80739
70214,81492
70214,82246
70214,84296
70214,86555
70214,86710
70214,87279
70214,90111
70214,91189
70214,92372
70214,94136
70214,95359
70214,95820
70214,96429
70214,97107
70214,98629
70214,99445
70217,85466
70217,85971
70217,95039
70219,73761
70219,75242
70219,81693
70219,98723
70222,71402
70222,75811
70223,78759
70223,94101
70225,70794
70225,76107
70225,79176
70225,80195
70225,83401
70225,84293
70225,88058
70225,88173
70225,89167
70225,89361
70225,89431
70225,89686
70225,90886
70225,94150
70225,95120
70225,97756
70231,72113
70231,77776
70231,78408
70231,82622
70231,83154
70231,85645
70231,86759
70231,90897
70231,95464
70231,98187
70234,72346
70234,76821
70234,76889
70234,87156
70235,70651
70235,72279
70235,73131
70235,73199
70235,74663
70235,76029
70235,76963
70235,77242
70235,77521
70235,77760
70235,77797
70235,78299
70235,79327
70235,79982
70235,80353
70235,80811
70235,81467
70235,81515
70235,82180
70235,82561
70235,82625
70235,83140
70235,83307
70235,83589
70235,86829
70235,87138
70235,88758
70235,91808
70235,91992
70235,92372
70235,92378
70235,93331
70235,93710
70235,94563
70235,95916
70235,95921
70237,78600
70237,79446
70237,85170
70237,87107
70237,88753
70237,92248
70237,94863
70241,90740
